ID,Work Item Type,Title,State,Area Path,Iteration Path,Tags
"3685","Task","Union Pay QR Code Generation","Done","MFS","MFS\Sprint 1",
"2562","Product Backlog Item","Outbound IMT","New","MFS","MFS\Sprint 1",
"2563","Task","Credit Merchant Account","Done","MFS","MFS\Sprint 1",
"2565","Task","Notify Merchant via Sms","Done","MFS","MFS\Sprint 1",
